"EIN2","OBJECTID","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_AMENDED_X","RETURN_GROUP_X","RETURN_PARTIAL_X","RETURN_TAXPER_DAYS","RETURN_TIME_STAMP","RETURN_TYPE","TAX_PERIOD_BEGIN_DATE","TAX_PERIOD_END_DATE","TAX_YEAR","URL","VERSION","TABLE_ID","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_NAME_ORG_L1","F9_07_COMP_DTK_NAME_ORG_L2","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_AVE_HOUR_WEEK_RL","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH"
"EIN-30-0638422","OID-202401149349201205","300638422","HAITIAN ALLIANCE FOR COMMUNITY ACTION","","FALSE","FALSE","FALSE","365","2024-04-23T14:45:24Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401149349201205_public.xml","2023v5.0","TID-00002","","","","NOLA MONVALE","Secretary","0","","","","","","","","0","",""
"EIN-84-3279550","OID-202401219349200505","843279550","COMMONHAUS FOUNDATION INC","","FALSE","FALSE","FALSE","365","2024-04-30T11:42:30Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349200505_public.xml","2023v5.0","TID-00003","","","","ERIN LEAH SCHNABEL","Director","0","","","","","","","","0","",""
"EIN-84-3279550","OID-202401219349200505","843279550","COMMONHAUS FOUNDATION INC","","FALSE","FALSE","FALSE","365","2024-04-30T11:42:30Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349200505_public.xml","2023v5.0","TID-00002","","","","CESAR SAAVEDRA","Secretary","0","","","","","","","","0","",""
"EIN-84-3279550","OID-202401219349200505","843279550","COMMONHAUS FOUNDATION INC","","FALSE","FALSE","FALSE","365","2024-04-30T11:42:30Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349200505_public.xml","2023v5.0","TID-00001","","","","MARK CAMERON LITTLE","President","0","","","","","","","","0","",""
"EIN-20-2678120","OID-202401219349201030","202678120","CAPE ANN VERNAL POND TEAM","","FALSE","FALSE","FALSE","365","2024-04-30T18:59:18Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349201030_public.xml","2023v5.0","TID-00003","0","","","COLLEEN ANDERSON","SECRETARY","2","","","","","","","","0","","0"
"EIN-20-2678120","OID-202401219349201030","202678120","CAPE ANN VERNAL POND TEAM","","FALSE","FALSE","FALSE","365","2024-04-30T18:59:18Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349201030_public.xml","2023v5.0","TID-00004","0","","","COLLEEN ANDERSON","VICE PRESIDENT","5","","","","","","","","0","","0"
"EIN-20-2678120","OID-202401219349201030","202678120","CAPE ANN VERNAL POND TEAM","","FALSE","FALSE","FALSE","365","2024-04-30T18:59:18Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349201030_public.xml","2023v5.0","TID-00005","0","","","RICHARD ROTH","EXEC DIRECTOR","40","","","","","","","","17750","","0"
"EIN-20-2678120","OID-202401219349201030","202678120","CAPE ANN VERNAL POND TEAM","","FALSE","FALSE","FALSE","365","2024-04-30T18:59:18Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349201030_public.xml","2023v5.0","TID-00001","0","","","NICOLO TAORMINA","PRESIDENT","5","","","","","","","","0","","0"
"EIN-20-2678120","OID-202401219349201030","202678120","CAPE ANN VERNAL POND TEAM","","FALSE","FALSE","FALSE","365","2024-04-30T18:59:18Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401219349201030_public.xml","2023v5.0","TID-00002","0","","","VICTORIA ROLF","TREASURER","40","","","","","","","","22000","","0"
"EIN-88-4124301","OID-202401229349202250","884124301","TREAT THEM RIGHT","","FALSE","FALSE","FALSE","365","2024-05-01T18:40:11Z","990EZ","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202401229349202250_public.xml","2023v5.0","TID-00003","","","","ZOE CASTELBLANCO","Chairman","0","","","","","","","","0","",""
